"iso2c","country","year","PRI","DEP","EMI","CON","GDP","OILp","OILs","REN","COA","iso3c","region","capital","longitude","latitude","income","lending"
"LB","Lebanon",2015,13.2,97.8655352175546,0.577346712058946,2588.30067018927,15067.7746017864,0.74,97.3961730811046,0,0,"LBN","Middle East & North Africa","Beirut","35.5134","33.8872","Upper middle income","IBRD"
"LB","Lebanon",2019,13.2,97.8655352175546,0.576233370155088,2588.30067018927,15327.3089629507,0.74,97.3961730811046,0,0,"LBN","Middle East & North Africa","Beirut","35.5134","33.8872","Upper middle income","IBRD"
"LB","Lebanon",2018,13.3,97.8655352175546,0.576233370155088,2588.30067018927,15980.4075711458,0.74,97.3961730811046,0,0,"LBN","Middle East & North Africa","Beirut","35.5134","33.8872","Upper middle income","IBRD"
"LB","Lebanon",2016,13.3,97.8655352175546,0.576233370155088,2588.30067018927,15487.1092522336,0.74,97.3961730811046,0,0,"LBN","Middle East & North Africa","Beirut","35.5134","33.8872","Upper middle income","IBRD"
"LC","St. Lucia",2015,37.8,2.61226378821593,0.269998065992816,2612.73355237393,13551.746815584,1.3,26.9468480932919,9.6333309156024,4.65334720730921,"LCA","Latin America & Caribbean","Castries","-60.9832","14","Upper middle income","Blend"
"LC","St. Lucia",2019,30.9,2.61226378821593,0.261964578571574,2612.73355237393,16089.0676701298,1.3,26.9468480932919,9.6333309156024,4.65334720730921,"LCA","Latin America & Caribbean","Castries","-60.9832","14","Upper middle income","Blend"
"LC","St. Lucia",2016,36.8,2.61226378821593,0.261964578571574,2612.73355237393,14291.3648856189,1.3,26.9468480932919,9.6333309156024,4.65334720730921,"LCA","Latin America & Caribbean","Castries","-60.9832","14","Upper middle income","Blend"
"LC","St. Lucia",2018,31.5,2.61226378821593,0.261964578571574,2612.73355237393,15621.5983054401,1.3,26.9468480932919,9.6333309156024,4.65334720730921,"LCA","Latin America & Caribbean","Castries","-60.9832","14","Upper middle income","Blend"
"LC","St. Lucia",2017,28.1,2.61226378821593,0.261964578571574,2612.73355237393,14945.7590049427,1.3,26.9468480932919,9.6333309156024,4.65334720730921,"LCA","Latin America & Caribbean","Castries","-60.9832","14","Upper middle income","Blend"
"LK","Sri Lanka",2017,20.1,50.268492453942,0.292332252651732,531.090576571374,12584.1044231151,0.88,17.8197542102868,3.19374905173722,33.7050523441056,"LKA","South Asia","Colombo","79.8528","6.92148","Upper middle income","IBRD"
"LK","Sri Lanka",2019,16.9,50.268492453942,0.292332252651732,531.090576571374,13620.1184803752,0.88,17.8197542102868,3.19374905173722,33.7050523441056,"LKA","South Asia","Colombo","79.8528","6.92148","Upper middle income","IBRD"
"LK","Sri Lanka",2015,24.2,50.268492453942,0.26297017837974,531.090576571374,11557.4870517689,0.88,17.8197542102868,3.19374905173722,33.7050523441056,"LKA","South Asia","Colombo","79.8528","6.92148","Upper middle income","IBRD"
"LK","Sri Lanka",2018,20.1,50.268492453942,0.292332252651732,531.090576571374,13168.1714249663,0.88,17.8197542102868,3.19374905173722,33.7050523441056,"LKA","South Asia","Colombo","79.8528","6.92148","Upper middle income","IBRD"
"LK","Sri Lanka",2016,20.3,50.268492453942,0.292332252651732,531.090576571374,12224.2157651465,0.88,17.8197542102868,3.19374905173722,33.7050523441056,"LKA","South Asia","Colombo","79.8528","6.92148","Upper middle income","IBRD"
"LR","Liberia",2017,55.6,-92.8120001889916,0.551189619121752,306.854834789436,1515.64325045424,0.8,25.3825439192845,3.46893388601574,12.9731760800038,"LBR","Sub-Saharan Africa","Monrovia","-10.7957","6.30039","Low income","IDA"
"LR","Liberia",2018,55.6,-92.8120001889916,0.551189619121752,306.854834789436,1532.32917045845,0.8,25.3825439192845,3.46893388601574,12.9731760800038,"LBR","Sub-Saharan Africa","Monrovia","-10.7957","6.30039","Low income","IDA"
"LR","Liberia",2016,55.6,-92.8120001889916,0.551189619121752,306.854834789436,1379.05562395434,0.8,25.3825439192845,3.46893388601574,12.9731760800038,"LBR","Sub-Saharan Africa","Monrovia","-10.7957","6.30039","Low income","IDA"
"LR","Liberia",2015,51.4,-92.8120001889916,0.484978922433538,306.854834789436,1292.09651810857,0.8,25.3825439192845,3.46893388601574,12.9731760800038,"LBR","Sub-Saharan Africa","Monrovia","-10.7957","6.30039","Low income","IDA"
"LR","Liberia",2019,39,-92.8120001889916,0.551189619121752,306.854834789436,1486.99489806734,0.8,25.3825439192845,3.46893388601574,12.9731760800038,"LBR","Sub-Saharan Africa","Monrovia","-10.7957","6.30039","Low income","IDA"
"LS","Lesotho",2019,13.9,-92.8120001889916,0.851459856420168,842.23727185484,2882.42190050236,0.7,25.3825439192845,3.46893388601574,12.9731760800038,"LSO","Sub-Saharan Africa","Maseru","27.7167","-29.5208","Lower middle income","IDA"
"LS","Lesotho",2015,15.7,-92.8120001889916,0.835675322582052,842.23727185484,3093.71071866168,0.7,25.3825439192845,3.46893388601574,12.9731760800038,"LSO","Sub-Saharan Africa","Maseru","27.7167","-29.5208","Lower middle income","IDA"
"LS","Lesotho",2018,10.9,-92.8120001889916,0.851459856420168,842.23727185484,2813.40091304838,0.7,25.3825439192845,3.46893388601574,12.9731760800038,"LSO","Sub-Saharan Africa","Maseru","27.7167","-29.5208","Lower middle income","IDA"
"LS","Lesotho",2016,15.8,-92.8120001889916,0.851459856420168,842.23727185484,3063.02882636013,0.7,25.3825439192845,3.46893388601574,12.9731760800038,"LSO","Sub-Saharan Africa","Maseru","27.7167","-29.5208","Lower middle income","IDA"
"LS","Lesotho",2017,13,-92.8120001889916,0.851459856420168,842.23727185484,2783.11566178163,0.7,25.3825439192845,3.46893388601574,12.9731760800038,"LSO","Sub-Saharan Africa","Maseru","27.7167","-29.5208","Lower middle income","IDA"
"LT","Lithuania",2018,9.1,75.0447083702897,0.283455829199287,3821.1451704374,35831.8628150858,1.16,6.45843118835134,31.2118365429779,0,"LTU","Europe & Central Asia","Vilnius","25.2799","54.6896","High income","Not classified"
"LT","Lithuania",2017,10.7,75.0447083702897,0.283455829199287,3821.1451704374,33821.1954485172,1.16,6.45843118835134,31.2118365429779,0,"LTU","Europe & Central Asia","Vilnius","25.2799","54.6896","High income","Not classified"
"LT","Lithuania",2015,20.4,75.0447083702897,0.293414544489448,3821.1451704374,28823.8180924943,1.16,6.45843118835134,31.2118365429779,0,"LTU","Europe & Central Asia","Vilnius","25.2799","54.6896","High income","Not classified"
"LT","Lithuania",2016,12.3,75.0447083702897,0.283455829199287,3821.1451704374,30924.9309431662,1.16,6.45843118835134,31.2118365429779,0,"LTU","Europe & Central Asia","Vilnius","25.2799","54.6896","High income","Not classified"
"LT","Lithuania",2019,8.3,75.0447083702897,0.283455829199287,3821.1451704374,38214.2069298982,1.16,6.45843118835134,31.2118365429779,0,"LTU","Europe & Central Asia","Vilnius","25.2799","54.6896","High income","Not classified"
"LU","Luxembourg",2016,14.3,96.3107486920905,0.14018078945986,13914.6784488756,110649.696618165,1.19,0,24.9436513899324,0,"LUX","Europe & Central Asia","Luxembourg","6.1296","49.61","High income","Not classified"
"LU","Luxembourg",2017,12.7,96.3107486920905,0.14018078945986,13914.6784488756,112822.605827833,1.19,0,24.9436513899324,0,"LUX","Europe & Central Asia","Luxembourg","6.1296","49.61","High income","Not classified"
"LU","Luxembourg",2018,11.3,96.3107486920905,0.14018078945986,13914.6784488756,116786.479974329,1.19,0,24.9436513899324,0,"LUX","Europe & Central Asia","Luxembourg","6.1296","49.61","High income","Not classified"
"LU","Luxembourg",2015,15.5,96.3107486920905,0.150899796463895,13914.6784488756,103750.775104054,1.19,0,24.9436513899324,0,"LUX","Europe & Central Asia","Luxembourg","6.1296","49.61","High income","Not classified"
"LU","Luxembourg",2019,10.6,96.3107486920905,0.14018078945986,13914.6784488756,121292.73927222,1.19,0,24.9436513899324,0,"LUX","Europe & Central Asia","Luxembourg","6.1296","49.61","High income","Not classified"
"LV","Latvia",2017,15.2,45.1600877480991,0.242563966846601,3507.40452065472,28488.92360721,1.16,0.0180733779143322,16.5552141695283,0,"LVA","Europe & Central Asia","Riga","24.1048","56.9465","High income","Not classified"
"LV","Latvia",2016,16.4,45.1600877480991,0.242563966846601,3507.40452065472,26404.5256861466,1.16,0.0180733779143322,16.5552141695283,0,"LVA","Europe & Central Asia","Riga","24.1048","56.9465","High income","Not classified"
"LV","Latvia",2019,9.9,45.1600877480991,0.242563966846601,3507.40452065472,32204.4578365291,1.16,0.0180733779143322,16.5552141695283,0,"LVA","Europe & Central Asia","Riga","24.1048","56.9465","High income","Not classified"
"LV","Latvia",2015,20.1,45.1600877480991,0.246995839244131,3507.40452065472,24830.9229657427,1.16,0.0180733779143322,16.5552141695283,0,"LVA","Europe & Central Asia","Riga","24.1048","56.9465","High income","Not classified"
"LV","Latvia",2018,7.4,45.1600877480991,0.242563966846601,3507.40452065472,30644.6082903445,1.16,0.0180733779143322,16.5552141695283,0,"LVA","Europe & Central Asia","Riga","24.1048","56.9465","High income","Not classified"
"LY","Libya",2017,17.5,-102.964112042919,1.37369880199069,1811.05516990863,13237.9985273173,0.11,46.2996844589399,0,0,"LBY","Middle East & North Africa","Tripoli","13.1072","32.8578","Upper middle income","IBRD"
"LY","Libya",2016,18.2,-102.964112042919,1.37369880199069,1811.05516990863,11108.7168390127,0.11,46.2996844589399,0,0,"LBY","Middle East & North Africa","Tripoli","13.1072","32.8578","Upper middle income","IBRD"
"LY","Libya",2015,14.9,-102.964112042919,1.5051511147569,1811.05516990863,12220.0234015984,0.11,46.2996844589399,0,0,"LBY","Middle East & North Africa","Tripoli","13.1072","32.8578","Upper middle income","IBRD"
"LY","Libya",2018,14.4,-102.964112042919,1.37369880199069,1811.05516990863,15372.3673538913,0.11,46.2996844589399,0,0,"LBY","Middle East & North Africa","Tripoli","13.1072","32.8578","Upper middle income","IBRD"
"LY","Libya",2019,11.6,-102.964112042919,1.37369880199069,1811.05516990863,15803.0563753175,0.11,46.2996844589399,0,0,"LBY","Middle East & North Africa","Tripoli","13.1072","32.8578","Upper middle income","IBRD"
"MA","Morocco",2018,12.8,90.72183409217,0.534759872814033,904.442154848276,7613.14286811515,0.99,7.17391304347826,8.19273199221285,55.525632706035,"MAR","Middle East & North Africa","Rabat","-6.8704","33.9905","Lower middle income","IBRD"
"MA","Morocco",2017,12.8,90.72183409217,0.534759872814033,904.442154848276,7314.15448711835,0.99,7.17391304347826,8.19273199221285,55.525632706035,"MAR","Middle East & North Africa","Rabat","-6.8704","33.9905","Lower middle income","IBRD"
"MA","Morocco",2019,12.3,90.72183409217,0.534759872814033,904.442154848276,7826.16767727681,0.99,7.17391304347826,8.19273199221285,55.525632706035,"MAR","Middle East & North Africa","Rabat","-6.8704","33.9905","Lower middle income","IBRD"
"MA","Morocco",2016,13,90.72183409217,0.534759872814033,904.442154848276,7112.99921500707,0.99,7.17391304347826,8.19273199221285,55.525632706035,"MAR","Middle East & North Africa","Rabat","-6.8704","33.9905","Lower middle income","IBRD"
"MA","Morocco",2015,11.6,90.72183409217,0.540395217932146,904.442154848276,7024.96308902663,0.99,7.17391304347826,8.19273199221285,55.525632706035,"MAR","Middle East & North Africa","Rabat","-6.8704","33.9905","Lower middle income","IBRD"
"MD","Moldova",2018,9,90.011076692694,0.585189978990124,1725.61647911234,12665.0036944684,0.8,0.147758988671811,0.311935642751601,0,"MDA","Europe & Central Asia","Chisinau","28.8497","47.0167","Lower middle income","Blend"
"MD","Moldova",2016,10.3,90.011076692694,0.585189978990124,1725.61647911234,10610.4778427993,0.8,0.147758988671811,0.311935642751601,0,"MDA","Europe & Central Asia","Chisinau","28.8497","47.0167","Lower middle income","Blend"
"MD","Moldova",2019,8.8,90.011076692694,0.585189978990124,1725.61647911234,13574.0514280756,0.8,0.147758988671811,0.311935642751601,0,"MDA","Europe & Central Asia","Chisinau","28.8497","47.0167","Lower middle income","Blend"
"MD","Moldova",2015,11.1,90.011076692694,0.590405004696048,1725.61647911234,9254.84860512976,0.8,0.147758988671811,0.311935642751601,0,"MDA","Europe & Central Asia","Chisinau","28.8497","47.0167","Lower middle income","Blend"
"MD","Moldova",2017,10.5,90.011076692694,0.585189978990124,1725.61647911234,11651.3174546862,0.8,0.147758988671811,0.311935642751601,0,"MDA","Europe & Central Asia","Chisinau","28.8497","47.0167","Lower middle income","Blend"
"ME","Montenegro",2018,12.5,27.5691369021482,0.432538230714006,4612.34139045689,21236.4710168295,1.16,0,0,50.3496503496504,"MNE","Europe & Central Asia","Podgorica","19.2595","42.4602","Upper middle income","IBRD"
"ME","Montenegro",2016,9.6,27.5691369021482,0.432538230714006,4612.34139045689,18085.0297860498,1.16,0,0,50.3496503496504,"MNE","Europe & Central Asia","Podgorica","19.2595","42.4602","Upper middle income","IBRD"
"ME","Montenegro",2019,13.3,27.5691369021482,0.432538230714006,4612.34139045689,22988.6801996606,1.16,0,0,50.3496503496504,"MNE","Europe & Central Asia","Podgorica","19.2595","42.4602","Upper middle income","IBRD"
"ME","Montenegro",2017,13.3,27.5691369021482,0.432538230714006,4612.34139045689,19627.0816303639,1.16,0,0,50.3496503496504,"MNE","Europe & Central Asia","Podgorica","19.2595","42.4602","Upper middle income","IBRD"
"ME","Montenegro",2015,9.9,27.5691369021482,0.494682284655541,4612.34139045689,16337.1426003584,1.16,0,0,50.3496503496504,"MNE","Europe & Central Asia","Podgorica","19.2595","42.4602","Upper middle income","IBRD"
"MG","Madagascar",2015,15.8,-92.8120001889916,0.320056029831973,306.854834789436,1546.83711373402,1.11,25.3825439192845,3.46893388601574,12.9731760800038,"MDG","Sub-Saharan Africa","Antananarivo","45.7167","-20.4667","Low income","IDA"
"MG","Madagascar",2018,14.2,-92.8120001889916,0.329749784221056,306.854834789436,1651.16881111374,1.11,25.3825439192845,3.46893388601574,12.9731760800038,"MDG","Sub-Saharan Africa","Antananarivo","45.7167","-20.4667","Low income","IDA"
"MG","Madagascar",2019,15.7,-92.8120001889916,0.329749784221056,306.854834789436,1714.44745387655,1.11,25.3825439192845,3.46893388601574,12.9731760800038,"MDG","Sub-Saharan Africa","Antananarivo","45.7167","-20.4667","Low income","IDA"
"MG","Madagascar",2016,15,-92.8120001889916,0.329749784221056,306.854834789436,1606.66693399635,1.11,25.3825439192845,3.46893388601574,12.9731760800038,"MDG","Sub-Saharan Africa","Antananarivo","45.7167","-20.4667","Low income","IDA"
"MG","Madagascar",2017,13.1,-92.8120001889916,0.329749784221056,306.854834789436,1584.42267833676,1.11,25.3825439192845,3.46893388601574,12.9731760800038,"MDG","Sub-Saharan Africa","Antananarivo","45.7167","-20.4667","Low income","IDA"
"MH","Marshall Islands",2015,49.7,-17.4057632186194,0.87201962937471,2612.73355237393,3519.21814540136,1.44,3.02161083285626,4.75618237218039,37.6940451969132,"MHL","East Asia & Pacific","Majuro","171.135","7.11046","Upper middle income","IDA"
"MH","Marshall Islands",2018,40.4,-17.4057632186194,0.860772212512478,2612.73355237393,3986.06800997549,1.44,3.02161083285626,4.75618237218039,37.6940451969132,"MHL","East Asia & Pacific","Majuro","171.135","7.11046","Upper middle income","IDA"
"MH","Marshall Islands",2016,40.6,-17.4057632186194,0.860772212512478,2612.73355237393,3585.71074656695,1.44,3.02161083285626,4.75618237218039,37.6940451969132,"MHL","East Asia & Pacific","Majuro","171.135","7.11046","Upper middle income","IDA"
"MH","Marshall Islands",2017,40.6,-17.4057632186194,0.860772212512478,2612.73355237393,3780.93897001437,1.44,3.02161083285626,4.75618237218039,37.6940451969132,"MHL","East Asia & Pacific","Majuro","171.135","7.11046","Upper middle income","IDA"
"MK","North Macedonia",2017,17,51.7709987399708,0.645863156929019,3496.52873867478,15528.9100300467,1.11,2.46191994332271,2.90471130003542,58.3599008147361,"MKD","Europe & Central Asia","Skopje","21.4361","42.0024","Upper middle income","IBRD"
"MK","North Macedonia",2015,18.4,51.7709987399708,0.668749233105943,3496.52873867478,13831.1227999106,1.11,2.46191994332271,2.90471130003542,58.3599008147361,"MKD","Europe & Central Asia","Skopje","21.4361","42.0024","Upper middle income","IBRD"
"MK","North Macedonia",2019,12.8,51.7709987399708,0.645863156929019,3496.52873867478,17814.8611785111,1.11,2.46191994332271,2.90471130003542,58.3599008147361,"MKD","Europe & Central Asia","Skopje","21.4361","42.0024","Upper middle income","IBRD"
"MK","North Macedonia",2016,18.2,51.7709987399708,0.645863156929019,3496.52873867478,14983.1664747054,1.11,2.46191994332271,2.90471130003542,58.3599008147361,"MKD","Europe & Central Asia","Skopje","21.4361","42.0024","Upper middle income","IBRD"
"MK","North Macedonia",2018,13.4,51.7709987399708,0.645863156929019,3496.52873867478,16517.4990077922,1.11,2.46191994332271,2.90471130003542,58.3599008147361,"MKD","Europe & Central Asia","Skopje","21.4361","42.0024","Upper middle income","IBRD"
"ML","Mali",2017,15.3,-92.8120001889916,0.23620189665141,306.854834789436,2248.26081603136,1.12,25.3825439192845,3.46893388601574,12.9731760800038,"MLI","Sub-Saharan Africa","Bamako","-7.50034","13.5667","Low income","IDA"
"ML","Mali",2019,13.6,-92.8120001889916,0.23620189665141,306.854834789436,2423.82876458679,1.12,25.3825439192845,3.46893388601574,12.9731760800038,"MLI","Sub-Saharan Africa","Bamako","-7.50034","13.5667","Low income","IDA"
"ML","Mali",2015,15.8,-92.8120001889916,0.248952309632994,306.854834789436,2032.66566680053,1.12,25.3825439192845,3.46893388601574,12.9731760800038,"MLI","Sub-Saharan Africa","Bamako","-7.50034","13.5667","Low income","IDA"
"ML","Mali",2016,16.3,-92.8120001889916,0.23620189665141,306.854834789436,2188.08162744925,1.12,25.3825439192845,3.46893388601574,12.9731760800038,"MLI","Sub-Saharan Africa","Bamako","-7.50034","13.5667","Low income","IDA"
"ML","Mali",2018,13.9,-92.8120001889916,0.23620189665141,306.854834789436,2336.97532015959,1.12,25.3825439192845,3.46893388601574,12.9731760800038,"MLI","Sub-Saharan Africa","Bamako","-7.50034","13.5667","Low income","IDA"
"MM","Myanmar",2018,9.3,-32.9707940690214,0.339861690739253,215.298895443599,5147.85405122044,0.54,0.344395742016281,0,1.78459611772073,"MMR","East Asia & Pacific","Naypyidaw","95.9562","21.914","Lower middle income","IDA"
"MM","Myanmar",2019,8.3,-32.9707940690214,0.339861690739253,215.298895443599,5355.2701901514,0.54,0.344395742016281,0,1.78459611772073,"MMR","East Asia & Pacific","Naypyidaw","95.9562","21.914","Lower middle income","IDA"
"MM","Myanmar",2015,12.5,-32.9707940690214,0.317019939591235,215.298895443599,4416.54673194062,0.54,0.344395742016281,0,1.78459611772073,"MMR","East Asia & Pacific","Naypyidaw","95.9562","21.914","Lower middle income","IDA"
"MM","Myanmar",2016,13,-32.9707940690214,0.339861690739253,215.298895443599,4492.01832112613,0.54,0.344395742016281,0,1.78459611772073,"MMR","East Asia & Pacific","Naypyidaw","95.9562","21.914","Lower middle income","IDA"
"MM","Myanmar",2017,10,-32.9707940690214,0.339861690739253,215.298895443599,4739.91011751543,0.54,0.344395742016281,0,1.78459611772073,"MMR","East Asia & Pacific","Naypyidaw","95.9562","21.914","Lower middle income","IDA"
"MN","Mongolia",2015,6.9,-168.093393249747,1.99359009662564,2006.38888095267,10767.1331989466,0.72,4.17195719209142,3.08362053328496,92.7444222746236,"MNG","East Asia & Pacific","Ulaanbaatar","106.937","47.9129","Lower middle income","Blend"
"MN","Mongolia",2018,6.3,-168.093393249747,2.14683094387155,2006.38888095267,12196.7502625487,0.72,4.17195719209142,3.08362053328496,92.7444222746236,"MNG","East Asia & Pacific","Ulaanbaatar","106.937","47.9129","Lower middle income","Blend"
"MN","Mongolia",2017,6.9,-168.093393249747,2.14683094387155,2006.38888095267,11311.7938211869,0.72,4.17195719209142,3.08362053328496,92.7444222746236,"MNG","East Asia & Pacific","Ulaanbaatar","106.937","47.9129","Lower middle income","Blend"
"MN","Mongolia",2019,5.9,-168.093393249747,2.14683094387155,2006.38888095267,12819.9485799073,0.72,4.17195719209142,3.08362053328496,92.7444222746236,"MNG","East Asia & Pacific","Ulaanbaatar","106.937","47.9129","Lower middle income","Blend"
"MN","Mongolia",2016,7.6,-168.093393249747,2.14683094387155,2006.38888095267,10742.6530924885,0.72,4.17195719209142,3.08362053328496,92.7444222746236,"MNG","East Asia & Pacific","Ulaanbaatar","106.937","47.9129","Lower middle income","Blend"
"MR","Mauritania",2019,17.7,-92.8120001889916,0.385865874711556,842.23727185484,5412.41916158234,1.13,25.3825439192845,3.46893388601574,12.9731760800038,"MRT","Sub-Saharan Africa","Nouakchott","-15.9824","18.2367","Lower middle income","IDA"
"MR","Mauritania",2015,21.2,-92.8120001889916,0.412700120845545,842.23727185484,4200.15567733532,1.13,25.3825439192845,3.46893388601574,12.9731760800038,"MRT","Sub-Saharan Africa","Nouakchott","-15.9824","18.2367","Lower middle income","IDA"
"MR","Mauritania",2016,20.9,-92.8120001889916,0.385865874711556,842.23727185484,4700.10400463426,1.13,25.3825439192845,3.46893388601574,12.9731760800038,"MRT","Sub-Saharan Africa","Nouakchott","-15.9824","18.2367","Lower middle income","IDA"
"MR","Mauritania",2017,21.3,-92.8120001889916,0.385865874711556,842.23727185484,5077.19547171931,1.13,25.3825439192845,3.46893388601574,12.9731760800038,"MRT","Sub-Saharan Africa","Nouakchott","-15.9824","18.2367","Lower middle income","IDA"
"MR","Mauritania",2018,19.5,-92.8120001889916,0.385865874711556,842.23727185484,5161.4088356176,1.13,25.3825439192845,3.46893388601574,12.9731760800038,"MRT","Sub-Saharan Africa","Nouakchott","-15.9824","18.2367","Lower middle income","IDA"
"MT","Malta",2016,26.8,98.3814861651297,0.110028606052667,4924.54401944044,38699.6094996649,1.36,92.3254029163469,7.67459708365311,0,"MLT","Middle East & North Africa","Valletta","14.5189","35.9042","High income","Not classified"
"MT","Malta",2018,17.9,98.3814861651297,0.110028606052667,4924.54401944044,43555.2050855217,1.36,92.3254029163469,7.67459708365311,0,"MLT","Middle East & North Africa","Valletta","14.5189","35.9042","High income","Not classified"
"MT","Malta",2015,26.6,98.3814861651297,0.140622851953601,4924.54401944044,36083.3677575017,1.36,92.3254029163469,7.67459708365311,0,"MLT","Middle East & North Africa","Valletta","14.5189","35.9042","High income","Not classified"
"MT","Malta",2019,17,98.3814861651297,0.110028606052667,4924.54401944044,45651.5750035376,1.36,92.3254029163469,7.67459708365311,0,"MLT","Middle East & North Africa","Valletta","14.5189","35.9042","High income","Not classified"
"MT","Malta",2017,17.6,98.3814861651297,0.110028606052667,4924.54401944044,41554.937907741,1.36,92.3254029163469,7.67459708365311,0,"MLT","Middle East & North Africa","Valletta","14.5189","35.9042","High income","Not classified"
"MU","Mauritius",2015,26.6,84.5422889477177,0.352133941109429,2182.50915591141,19229.8354887211,1.12,37.8378378378378,18.651985318652,39.4394394394394,"MUS","Sub-Saharan Africa","Port Louis","57.4977","-20.1605","Upper middle income","IBRD"
"MU","Mauritius",2019,19.6,84.5422889477177,0.350039064767061,2182.50915591141,23942.1324115873,1.12,37.8378378378378,18.651985318652,39.4394394394394,"MUS","Sub-Saharan Africa","Port Louis","57.4977","-20.1605","Upper middle income","IBRD"
"MU","Mauritius",2016,22.9,84.5422889477177,0.350039064767061,2182.50915591141,20701.2189720364,1.12,37.8378378378378,18.651985318652,39.4394394394394,"MUS","Sub-Saharan Africa","Port Louis","57.4977","-20.1605","Upper middle income","IBRD"
"MU","Mauritius",2017,21.6,84.5422889477177,0.350039064767061,2182.50915591141,21415.1161096211,1.12,37.8378378378378,18.651985318652,39.4394394394394,"MUS","Sub-Saharan Africa","Port Louis","57.4977","-20.1605","Upper middle income","IBRD"
"MU","Mauritius",2018,20.3,84.5422889477177,0.350039064767061,2182.50915591141,22732.2345275756,1.12,37.8378378378378,18.651985318652,39.4394394394394,"MUS","Sub-Saharan Africa","Port Louis","57.4977","-20.1605","Upper middle income","IBRD"
"MV","Maldives",2019,44.9,28.4431904688585,0.398140565611357,2612.73355237393,19698.2357543354,1.63,16.1515993862578,1.88268443272749,21.3134700261499,"MDV","South Asia","Male","73.5109","4.1742","Upper middle income","IDA"
"MV","Maldives",2015,41.8,28.4431904688585,0.38146814371379,2612.73355237393,16768.6973175295,1.63,16.1515993862578,1.88268443272749,21.3134700261499,"MDV","South Asia","Male","73.5109","4.1742","Upper middle income","IDA"
"MV","Maldives",2018,43.4,28.4431904688585,0.398140565611357,2612.73355237393,18945.2586504617,1.63,16.1515993862578,1.88268443272749,21.3134700261499,"MDV","South Asia","Male","73.5109","4.1742","Upper middle income","IDA"
"MV","Maldives",2017,27.3,28.4431904688585,0.398140565611357,2612.73355237393,17988.6899992013,1.63,16.1515993862578,1.88268443272749,21.3134700261499,"MDV","South Asia","Male","73.5109","4.1742","Upper middle income","IDA"
"MV","Maldives",2016,33.3,28.4431904688585,0.398140565611357,2612.73355237393,17411.0543242823,1.63,16.1515993862578,1.88268443272749,21.3134700261499,"MDV","South Asia","Male","73.5109","4.1742","Upper middle income","IDA"
"MW","Malawi",2017,17.1,-92.8120001889916,0.149034719442921,306.854834789436,1037.54586753623,1.15,25.3825439192845,3.46893388601574,12.9731760800038,"MWI","Sub-Saharan Africa","Lilongwe","33.7703","-13.9899","Low income","IDA"
"MW","Malawi",2018,13.3,-92.8120001889916,0.149034719442921,306.854834789436,1067.12677850415,1.15,25.3825439192845,3.46893388601574,12.9731760800038,"MWI","Sub-Saharan Africa","Lilongwe","33.7703","-13.9899","Low income","IDA"
"MW","Malawi",2016,12.1,-92.8120001889916,0.149034719442921,306.854834789436,1025.01095743376,1.15,25.3825439192845,3.46893388601574,12.9731760800038,"MWI","Sub-Saharan Africa","Lilongwe","33.7703","-13.9899","Low income","IDA"
"MW","Malawi",2015,14.2,-92.8120001889916,0.135478406667527,306.854834789436,1018.93526246321,1.15,25.3825439192845,3.46893388601574,12.9731760800038,"MWI","Sub-Saharan Africa","Lilongwe","33.7703","-13.9899","Low income","IDA"
"MW","Malawi",2019,11.5,-92.8120001889916,0.149034719442921,306.854834789436,1103.64361579209,1.15,25.3825439192845,3.46893388601574,12.9731760800038,"MWI","Sub-Saharan Africa","Lilongwe","33.7703","-13.9899","Low income","IDA"
"MX","Mexico",2018,7.1,-4.66648531273653,0.386430171500484,2157.32394883914,20396.4777131565,0.73,10.1488728474182,5.49016834973549,10.8659180170857,"MEX","Latin America & Caribbean","Mexico City","-99.1276","19.427","Upper middle income","IBRD"
"MX","Mexico",2017,6.8,-4.66648531273653,0.386430171500484,2157.32394883914,19795.8684950156,0.73,10.1488728474182,5.49016834973549,10.8659180170857,"MEX","Latin America & Caribbean","Mexico City","-99.1276","19.427","Upper middle income","IBRD"
"MX","Mexico",2016,13.7,-4.66648531273653,0.386430171500484,2157.32394883914,19314.2573597382,0.73,10.1488728474182,5.49016834973549,10.8659180170857,"MEX","Latin America & Caribbean","Mexico City","-99.1276","19.427","Upper middle income","IBRD"
"MX","Mexico",2015,16.5,-4.66648531273653,0.394850211182666,2157.32394883914,18284.8828438085,0.73,10.1488728474182,5.49016834973549,10.8659180170857,"MEX","Latin America & Caribbean","Mexico City","-99.1276","19.427","Upper middle income","IBRD"
"MX","Mexico",2019,11.5,-4.66648531273653,0.386430171500484,2157.32394883914,20410.7065693914,0.73,10.1488728474182,5.49016834973549,10.8659180170857,"MEX","Latin America & Caribbean","Mexico City","-99.1276","19.427","Upper middle income","IBRD"
"MY","Malaysia",2016,15.4,-5.50502894059521,0.719636656451034,4651.9587341816,25546.0092282365,0.45,1.15838345889704,0.682107338648975,42.2813293099658,"MYS","East Asia & Pacific","Kuala Lumpur","101.684","3.12433","Upper middle income","IBRD"
"MY","Malaysia",2018,12.9,-5.50502894059521,0.719636656451034,4651.9587341816,28186.7049427199,0.45,1.15838345889704,0.682107338648975,42.2813293099658,"MYS","East Asia & Pacific","Kuala Lumpur","101.684","3.12433","Upper middle income","IBRD"
